Nivel,Concepto Presupuestario,Ley de Presupuestos,Requerimiento,_col_4,Saldo por Aplicar,_col_6,Compromiso,Saldo por Comprometer,Devengado,Saldo por Devengar,Efectivo,Deuda Flotante,Ruta_Jerarquica,Establecimiento,Fecha
1,21 GASTOS EN PERSONAL,67721302443.0,5686688445.0,,62034613998.0,,5661846048.0,24842397.0,5661846048.0,0.0,5661846048.0,0.0,21 GASTOS EN PERSONAL,1638002 Hospital de Osorno,enero 2024
2,2101 Personal de Planta,0.0,1688722474.0,,-1688722474.0,,1664140655.0,24581819.0,1664140655.0,0.0,1664140655.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta,1638002 Hospital de Osorno,enero 2024
3,2101001 Sueldos y Sobresueldos,0.0,1503198502.0,,-1503198502.0,,1488077164.0,15121338.0,1488077164.0,0.0,1488077164.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos,1638002 Hospital de Osorno,enero 2024
4,2101001001 Sueldos Bases,0.0,314221050.0,,-314221050.0,,314221050.0,0.0,314221050.0,0.0,314221050.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001001 Sueldos Bases,1638002 Hospital de Osorno,enero 2024
5,210100100101 Sueldo B Planta L 15076,0.0,7344117.0,,-7344117.0,,7344117.0,0.0,7344117.0,0.0,7344117.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001001 Sueldos Bases > 210100100101 Sueldo B Planta L 15076,1638002 Hospital de Osorno,enero 2024
5,210100100102 Sueldos B Planta L 18834,0.0,286024409.0,,-286024409.0,,286024409.0,0.0,286024409.0,0.0,286024409.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001001 Sueldos Bases > 210100100102 Sueldos B Planta L 18834,1638002 Hospital de Osorno,enero 2024
5,210100100103 Sueldos B Planta L 19664,0.0,20852524.0,,-20852524.0,,20852524.0,0.0,20852524.0,0.0,20852524.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001001 Sueldos Bases > 210100100103 Sueldos B Planta L 19664,1638002 Hospital de Osorno,enero 2024
4,2101001002 Asignación de Antigüedad,0.0,47095685.0,,-47095685.0,,33083452.0,14012233.0,33083452.0,0.0,33083452.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001002 Asignación de Antigüedad,1638002 Hospital de Osorno,enero 2024
5,210100100201 Asig Ant Quinq Y Trienios Planta L 15076,0.0,11654555.0,,-11654555.0,,11654555.0,0.0,11654555.0,0.0,11654555.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001002 Asignación de Antigüedad > 210100100201 Asig Ant Quinq Y Trienios Planta L 15076,1638002 Hospital de Osorno,enero 2024
5,210100100202 Asig Ant Bienios Planta L 18834,0.0,21679556.0,,-21679556.0,,7667323.0,14012233.0,7667323.0,0.0,7667323.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001002 Asignación de Antigüedad > 210100100202 Asig Ant Bienios Planta L 18834,1638002 Hospital de Osorno,enero 2024
5,210100100203 Asig Ant Trienios Planta L 19664,0.0,13761574.0,,-13761574.0,,13761574.0,0.0,13761574.0,0.0,13761574.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001002 Asignación de Antigüedad > 210100100203 Asig Ant Trienios Planta L 19664,1638002 Hospital de Osorno,enero 2024
4,2101001003 Asignación Profesional,0.0,84907538.0,,-84907538.0,,84907538.0,0.0,84907538.0,0.0,84907538.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001003 Asignación Profesional,1638002 Hospital de Osorno,enero 2024
5,210100100301 Asig Prof Planta L 15076,0.0,15265745.0,,-15265745.0,,15265745.0,0.0,15265745.0,0.0,15265745.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001003 Asignación Profesional > 210100100301 Asig Prof Planta L 15076,1638002 Hospital de Osorno,enero 2024
5,210100100302 Asig Prof Planta L 18834,0.0,69641793.0,,-69641793.0,,69641793.0,0.0,69641793.0,0.0,69641793.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001003 Asignación Profesional > 210100100302 Asig Prof Planta L 18834,1638002 Hospital de Osorno,enero 2024
4,2101001004 Asignación de Zona,0.0,91579691.0,,-91579691.0,,91579691.0,0.0,91579691.0,0.0,91579691.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001004 Asignación de Zona,1638002 Hospital de Osorno,enero 2024
5,210100100401 Asig Zona Planta L 15076,0.0,23635490.0,,-23635490.0,,23635490.0,0.0,23635490.0,0.0,23635490.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001004 Asignación de Zona > 210100100401 Asig Zona Planta L 15076,1638002 Hospital de Osorno,enero 2024
5,210100100402 Asig Zona Planta L 18834,0.0,59998504.0,,-59998504.0,,59998504.0,0.0,59998504.0,0.0,59998504.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001004 Asignación de Zona > 210100100402 Asig Zona Planta L 18834,1638002 Hospital de Osorno,enero 2024
5,210100100403 Asig Zona Planta L 19664,0.0,7945697.0,,-7945697.0,,7945697.0,0.0,7945697.0,0.0,7945697.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001004 Asignación de Zona > 210100100403 Asig Zona Planta L 19664,1638002 Hospital de Osorno,enero 2024
4,2101001005 Asignación de Rancho,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001005 Asignación de Rancho,1638002 Hospital de Osorno,enero 2024
4,"2101001006 Asignaciones del DL N ° 2.411, de 1978",0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001006 Asignaciones del DL N ° 2.411, de 1978",1638002 Hospital de Osorno,enero 2024
5,"210100100601 Asig. D.L. N°2.411 de 1978, Profesionales que no r",0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001006 Asignaciones del DL N ° 2.411, de 1978 > 210100100601 Asig. D.L. N°2.411 de 1978, Profesionales que no r",1638002 Hospital de Osorno,enero 2024
4,"2101001007 Asignaciones del DL N ° 3.551, de 1981",0.0,37180718.0,,-37180718.0,,37180718.0,0.0,37180718.0,0.0,37180718.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001007 Asignaciones del DL N ° 3.551, de 1981",1638002 Hospital de Osorno,enero 2024
5,210100100701 Asig Dl 3551 De 1981 Planta L 15076,0.0,20194034.0,,-20194034.0,,20194034.0,0.0,20194034.0,0.0,20194034.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001007 Asignaciones del DL N ° 3.551, de 1981 > 210100100701 Asig Dl 3551 De 1981 Planta L 15076",1638002 Hospital de Osorno,enero 2024
5,"210100100702 Asignación D.L N° 3.551 de 1981, Planta Ley N° 18.",0.0,16986684.0,,-16986684.0,,16986684.0,0.0,16986684.0,0.0,16986684.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001007 Asignaciones del DL N ° 3.551, de 1981 > 210100100702 Asignación D.L N° 3.551 de 1981, Planta Ley N° 18.",1638002 Hospital de Osorno,enero 2024
4,2101001008 Asignación de Nivelación,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001008 Asignación de Nivelación,1638002 Hospital de Osorno,enero 2024
4,2101001009 Asignaciones Especiales,0.0,102761085.0,,-102761085.0,,102761085.0,0.0,102761085.0,0.0,102761085.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales,1638002 Hospital de Osorno,enero 2024
5,210100100901 Otras Asignaciones Establecimientos Experimentales,0.0,58580741.0,,-58580741.0,,58580741.0,0.0,58580741.0,0.0,58580741.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100901 Otras Asignaciones Establecimientos Experimentales,1638002 Hospital de Osorno,enero 2024
5,210100100902 Bonif. Extraordinaria Enfermeras y Matronas de Pla,0.0,561255.0,,-561255.0,,561255.0,0.0,561255.0,0.0,561255.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100902 Bonif. Extraordinaria Enfermeras y Matronas de Pla,1638002 Hospital de Osorno,enero 2024
5,210100100903 Asig Planta L 19112 De 1991 Art 1,0.0,26244259.0,,-26244259.0,,26244259.0,0.0,26244259.0,0.0,26244259.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100903 Asig Planta L 19112 De 1991 Art 1,1638002 Hospital de Osorno,enero 2024
5,210100100904 Asig Art 4 Trans Planta L 19112 L 15076,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100904 Asig Art 4 Trans Planta L 19112 L 15076,1638002 Hospital de Osorno,enero 2024
5,210100100905 Asig Competencias Prof Planta L 19664 Art 35,0.0,15673337.0,,-15673337.0,,15673337.0,0.0,15673337.0,0.0,15673337.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100905 Asig Competencias Prof Planta L 19664 Art 35,1638002 Hospital de Osorno,enero 2024
5,210100100906 Asig Condiciones y Lugar de Trabajo Planta L 19664,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100906 Asig Condiciones y Lugar de Trabajo Planta L 19664,1638002 Hospital de Osorno,enero 2024
5,210100100907 Asig Condiciones y Lugar de Trabajo Planta L 19664,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100907 Asig Condiciones y Lugar de Trabajo Planta L 19664,1638002 Hospital de Osorno,enero 2024
5,210100100908 Asignacion Planta L 19429 De 1995 Art 21,0.0,1566434.0,,-1566434.0,,1566434.0,0.0,1566434.0,0.0,1566434.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100908 Asignacion Planta L 19429 De 1995 Art 21,1638002 Hospital de Osorno,enero 2024
5,210100100909 Asig Especial Planta Art 2 L 19699,0.0,135059.0,,-135059.0,,135059.0,0.0,135059.0,0.0,135059.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100909 Asig Especial Planta Art 2 L 19699,1638002 Hospital de Osorno,enero 2024
5,210100100910 Asig Planta Establec Experimentales,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100910 Asig Planta Establec Experimentales,1638002 Hospital de Osorno,enero 2024
5,210100100911 Asig Estim Planta Funcion Estab Experimentales,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100911 Asig Estim Planta Funcion Estab Experimentales,1638002 Hospital de Osorno,enero 2024
5,210100100912 Asig Por Cum Planta Metas De Gestion Establ Experi,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100912 Asig Por Cum Planta Metas De Gestion Establ Experi,1638002 Hospital de Osorno,enero 2024
5,210100100913 Asig De Excedentes Planta Estab Experimentales,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100913 Asig De Excedentes Planta Estab Experimentales,1638002 Hospital de Osorno,enero 2024
5,210100100914 Asig Estimulo Planta Funcion Directiva Art 68 L 19,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100914 Asig Estimulo Planta Funcion Directiva Art 68 L 19,1638002 Hospital de Osorno,enero 2024
5,210100100916 Asignacion Especial Becarios,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001009 Asignaciones Especiales > 210100100916 Asignacion Especial Becarios,1638002 Hospital de Osorno,enero 2024
4,2101001010 Asignación de Pérdida de Caja,0.0,172055.0,,-172055.0,,172055.0,0.0,172055.0,0.0,172055.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001010 Asignación de Pérdida de Caja,1638002 Hospital de Osorno,enero 2024
5,210100101001 Asig. Perdida de Caja  Planta Ley N°18.834,0.0,172055.0,,-172055.0,,172055.0,0.0,172055.0,0.0,172055.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001010 Asignación de Pérdida de Caja > 210100101001 Asig. Perdida de Caja  Planta Ley N°18.834,1638002 Hospital de Osorno,enero 2024
4,2101001011 Asignación de Movilización,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001011 Asignación de Movilización,1638002 Hospital de Osorno,enero 2024
5,210100101101 Asig. Movilizacion Ley Planta N°18.834,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001011 Asignación de Movilización > 210100101101 Asig. Movilizacion Ley Planta N°18.834,1638002 Hospital de Osorno,enero 2024
4,2101001012 Gastos de Representación,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001012 Gastos de Representación,1638002 Hospital de Osorno,enero 2024
5,210100101201 Asignacion Gatos de Representacion Planta Ley N°18,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001012 Gastos de Representación > 210100101201 Asignacion Gatos de Representacion Planta Ley N°18,1638002 Hospital de Osorno,enero 2024
4,2101001013 Asignación de Dirección Superior,0.0,1974944.0,,-1974944.0,,1974944.0,0.0,1974944.0,0.0,1974944.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001013 Asignación de Dirección Superior,1638002 Hospital de Osorno,enero 2024
5,210100101301 Asignación de Dirección Superior Ley N°18.834,0.0,1974944.0,,-1974944.0,,1974944.0,0.0,1974944.0,0.0,1974944.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001013 Asignación de Dirección Superior > 210100101301 Asignación de Dirección Superior Ley N°18.834,1638002 Hospital de Osorno,enero 2024
5,210100101302 Asignación de Alta Direccion Pública,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001013 Asignación de Dirección Superior > 210100101302 Asignación de Alta Direccion Pública,1638002 Hospital de Osorno,enero 2024
4,2101001014 Asignaciones Compensatorias,0.0,121070291.0,,-121070291.0,,119967401.0,1102890.0,119967401.0,0.0,119967401.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias,1638002 Hospital de Osorno,enero 2024
5,210100101401 Bonif Compens Planta L 18566 L 15076,0.0,4497626.0,,-4497626.0,,4477293.0,20333.0,4477293.0,0.0,4477293.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101401 Bonif Compens Planta L 18566 L 15076,1638002 Hospital de Osorno,enero 2024
5,210100101402 Bonif Compens Planta L 18566 L 18834,0.0,33798518.0,,-33798518.0,,33477161.0,321357.0,33477161.0,0.0,33477161.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101402 Bonif Compens Planta L 18566 L 18834,1638002 Hospital de Osorno,enero 2024
5,210100101403 Bonif Compens Planta L 18566 L 19664,0.0,696135.0,,-696135.0,,696135.0,0.0,696135.0,0.0,696135.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101403 Bonif Compens Planta L 18566 L 19664,1638002 Hospital de Osorno,enero 2024
5,210100101404 Bonif Compens Planta Art 10 L 18675 L 15076,0.0,10371343.0,,-10371343.0,,10317344.0,53999.0,10317344.0,0.0,10317344.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101404 Bonif Compens Planta Art 10 L 18675 L 15076,1638002 Hospital de Osorno,enero 2024
5,210100101405 Bonif Compens Planta Art 10 L 18675 L 18834,0.0,58125783.0,,-58125783.0,,57418582.0,707201.0,57418582.0,0.0,57418582.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101405 Bonif Compens Planta Art 10 L 18675 L 18834,1638002 Hospital de Osorno,enero 2024
5,210100101406 Bonif Compens Planta Art 10 L 18675 L 19664,0.0,1778198.0,,-1778198.0,,1778198.0,0.0,1778198.0,0.0,1778198.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101406 Bonif Compens Planta Art 10 L 18675 L 19664,1638002 Hospital de Osorno,enero 2024
5,210100101407 Bonif Adicional Planta Art 11 L 18675 L 15076,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101407 Bonif Adicional Planta Art 11 L 18675 L 15076,1638002 Hospital de Osorno,enero 2024
5,210100101408 Bonif Adicional Planta Art 11 L 18675 L 18834,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101408 Bonif Adicional Planta Art 11 L 18675 L 18834,1638002 Hospital de Osorno,enero 2024
5,210100101409 Bonif Adicional Planta Art 11 L 18675 L 19664,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101409 Bonif Adicional Planta Art 11 L 18675 L 19664,1638002 Hospital de Osorno,enero 2024
5,210100101410 Bonif Compens Planta Art 13 Trans L 19934,0.0,11802688.0,,-11802688.0,,11802688.0,0.0,11802688.0,0.0,11802688.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101410 Bonif Compens Planta Art 13 Trans L 19934,1638002 Hospital de Osorno,enero 2024
5,210100101411 Bonif Compens No Imponible Zonas Extremas Establec,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001014 Asignaciones Compensatorias > 210100101411 Bonif Compens No Imponible Zonas Extremas Establec,1638002 Hospital de Osorno,enero 2024
4,2101001015 Asignaciones Sustitutivas,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001015 Asignaciones Sustitutivas,1638002 Hospital de Osorno,enero 2024
4,2101001016 Asignación de Dedicación Exclusiva,0.0,16381900.0,,-16381900.0,,16381900.0,0.0,16381900.0,0.0,16381900.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001016 Asignación de Dedicación Exclusiva,1638002 Hospital de Osorno,enero 2024
5,"210100101601 Asignación de Dedicación Exclusiva Servicio Salud,",0.0,16381900.0,,-16381900.0,,16381900.0,0.0,16381900.0,0.0,16381900.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001016 Asignación de Dedicación Exclusiva > 210100101601 Asignación de Dedicación Exclusiva Servicio Salud,",1638002 Hospital de Osorno,enero 2024
5,210100101602 Asig. Dedicación Exclusiva Establecimientos Experi,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001016 Asignación de Dedicación Exclusiva > 210100101602 Asig. Dedicación Exclusiva Establecimientos Experi,1638002 Hospital de Osorno,enero 2024
4,2101001017 Asignación para Operador de Maquinaria Pesada,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001017 Asignación para Operador de Maquinaria Pesada,1638002 Hospital de Osorno,enero 2024
4,2101001018 Asignación de Defensa Judicial Estatal,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001018 Asignación de Defensa Judicial Estatal,1638002 Hospital de Osorno,enero 2024
4,2101001019 Asignación de Responsabilidad,0.0,8596697.0,,-8596697.0,,8596697.0,0.0,8596697.0,0.0,8596697.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001019 Asignación de Responsabilidad,1638002 Hospital de Osorno,enero 2024
5,210100101901 Asig Responsabilidad Planta L 19664 Art 34,0.0,7698257.0,,-7698257.0,,7698257.0,0.0,7698257.0,0.0,7698257.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001019 Asignación de Responsabilidad > 210100101901 Asig Responsabilidad Planta L 19664 Art 34,1638002 Hospital de Osorno,enero 2024
5,210100101902 Asig Responsabilidad Planta L 19937 Art 76,0.0,898440.0,,-898440.0,,898440.0,0.0,898440.0,0.0,898440.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001019 Asignación de Responsabilidad > 210100101902 Asig Responsabilidad Planta L 19937 Art 76,1638002 Hospital de Osorno,enero 2024
5,210100101903 Asig Responsabilidad Planta Estab Experimentales,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001019 Asignación de Responsabilidad > 210100101903 Asig Responsabilidad Planta Estab Experimentales,1638002 Hospital de Osorno,enero 2024
4,2101001020 Asignación por Turno,0.0,203948369.0,,-203948369.0,,203948369.0,0.0,203948369.0,0.0,203948369.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001020 Asignación por Turno,1638002 Hospital de Osorno,enero 2024
5,210100102001 Asig. de tercer turno Planta Ley  18.834,0.0,202370405.0,,-202370405.0,,202370405.0,0.0,202370405.0,0.0,202370405.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001020 Asignación por Turno > 210100102001 Asig. de tercer turno Planta Ley  18.834,1638002 Hospital de Osorno,enero 2024
5,210100102002 Asignación Por Turno Planta Estab Experimentales,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001020 Asignación por Turno > 210100102002 Asignación Por Turno Planta Estab Experimentales,1638002 Hospital de Osorno,enero 2024
5,210100102003 Asig. de cuarto turno Ley 18.834,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001020 Asignación por Turno > 210100102003 Asig. de cuarto turno Ley 18.834,1638002 Hospital de Osorno,enero 2024
5,210100102004 Asig de compensación por trabajos en turno Ley N°1,0.0,1577964.0,,-1577964.0,,1577964.0,0.0,1577964.0,0.0,1577964.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001020 Asignación por Turno > 210100102004 Asig de compensación por trabajos en turno Ley N°1,1638002 Hospital de Osorno,enero 2024
4,2101001021 Asignación Artículo 1 ° Ley N ° 19.264,0.0,13269744.0,,-13269744.0,,13269744.0,0.0,13269744.0,0.0,13269744.0,0.0,21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001021 Asignación Artículo 1 ° Ley N ° 19.264,1638002 Hospital de Osorno,enero 2024
5,"210100102101 Asignación Art. 1 Ley N° 19.264, Planta Ley N° 18.",0.0,13269744.0,,-13269744.0,,13269744.0,0.0,13269744.0,0.0,13269744.0,0.0,"21 GASTOS EN PERSONAL > 2101 Personal de Planta > 2101001 Sueldos y Sobresueldos > 2101001021 Asignación Artículo 1 ° Ley N ° 19.264 > 210100102101 Asignación Art. 1 Ley N° 19.264, Planta Ley N° 18.",1638002 Hospital de Osorno,enero 2024
